Timestamp,Volt_RMS,Current_RMS,Real_Power,PF,RAW_Packet
2023-06-20 08:36:48.261000,220.0,0.48,106.0,1.003787878787879,"{""SeqId"":7331,""TimeStamp"":1687243008261,""TypeId"":3,""RmsVoltage"":220,""RmsCurrent"":0.48,""Temp"":27,""RealPower"":106,""NettEnergy"":6.315,""CumulativeExportEnergy"":3.968,""CumulativeImportEnergy"":2.347,""CumulativeReactiveEnergy"":1.727,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-87}"
2023-06-20 08:37:04.330000,220.0,0.49,107.0,0.9925788497217068,"{""SeqId"":7332,""TimeStamp"":1687243024330,""TypeId"":3,""RmsVoltage"":220,""RmsCurrent"":0.49,""Temp"":29,""RealPower"":107,""NettEnergy"":6.316,""CumulativeExportEnergy"":3.968,""CumulativeImportEnergy"":2.348,""CumulativeReactiveEnergy"":1.727,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-87}"
2023-06-20 08:37:20.350000,220.0,0.49,107.0,0.9925788497217068,"{""SeqId"":7333,""TimeStamp"":1687243040350,""TypeId"":3,""RmsVoltage"":220,""RmsCurrent"":0.49,""Temp"":27,""RealPower"":107,""NettEnergy"":6.316,""CumulativeExportEnergy"":3.968,""CumulativeImportEnergy"":2.348,""CumulativeReactiveEnergy"":1.727,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-87}"
2023-06-20 08:37:36.370000,221.0,0.49,107.0,0.9880875427093915,"{""SeqId"":7334,""TimeStamp"":1687243056370,""TypeId"":3,""RmsVoltage"":221,""RmsCurrent"":0.49,""Temp"":27,""RealPower"":107,""NettEnergy"":6.317,""CumulativeExportEnergy"":3.968,""CumulativeImportEnergy"":2.349,""CumulativeReactiveEnergy"":1.727,""DevId"":""01973988"",""RelayStatus"":""0"",""Alarm"":""0"",""Placeholder"":0,""Rssi"":-87}"
